,91901,91902,91905,91906,91910,91911,92028,92029,92036,92058,91913,91914,91915,91916,91934,91935,91941,91942,91945,91917,91931,91932,91948,91950,91962,91963,91977,91978,91980,92003,92027,92004,92007,92008,92009,92010,92011,92014,92019,92020,92021,92024,92025,92026,92037,92040,92054,92055,92056,92057,92059,92060,92061,92064,92065,92083,92084,92086,92091,92155,92066,92067,92069,92070,92071,92075,92078,92081,92082,92093,92161,92096,92101,92102,92103,92104,92123,92124,92105,92106,92107,92108,92109,92110,92111,92113,92114,92115,92116,92117,92118,92119,92120,92121,92136,92139,92122,92140,92145,92154,92126,92127,92128,92129,92130,92131,92134,92135,92173,92182,92259,92536,92672
91901,0.0,16720.376410231154,18036.456181213118,0.0,23268.508816831367,26235.432517411027,53731.01371053958,30844.84632361371,0.0,67861.38470345321,20782.74647768363,15153.286933727082,16347.45909976116,0.0,30191.72483397154,0.0,12646.149421295833,15715.850230176096,19207.10174954483,0.0,387.2857841040011,34818.95573775727,7451.863126968235,25827.68833857616,0.0,0.0,14420.368003845997,10859.196048366903,7424.287914616037,50363.15920302333,19301.487531060335,32995.69458029177,42657.73810922625,50836.29503260515,44022.142413173366,47768.36276220349,49019.29552930885,39257.302272844965,0.0,10704.380182189236,0.0,41083.23256926811,21758.16720494278,35168.12777607384,39294.88048663738,0.0,58237.54683654609,60934.547818974,51392.590755765814,55153.381124192434,47720.37506872968,33594.953264079144,39229.07210327983,15921.238806262569,0.0,48039.45161589,45174.74173729806,25692.664580112894,36685.11637040203,34101.88042600332,28227.21415481341,34978.708920544326,38068.317704471585,13344.564528643512,11098.366658461702,41977.60814159426,39084.739082936,47091.228929742814,29864.636206413536,38074.16042644502,38082.491424621374,40586.14185078891,30376.153286117336,26259.729879556864,31123.42293833818,28254.986299441814,27229.52876556566,18730.39060065707,24169.88860470163,37309.78297967618,38544.54647956608,26354.01438985218,36161.26698751225,34095.56163351462,29036.733305584326,27003.217764958536,20925.794694105574,21148.41476722541,26347.495498683056,31724.79881054558,32536.28003875632,17137.704836866942,20985.592365410634,30860.591750558375,30149.800068166853,21977.846367265152,33217.41147785901,35077.224528556406,15943.992221464025,18885.821901552357,27055.96306975323,29145.075181616106,24609.88958488662,28332.74721194286,33488.62365314032,17268.193738053422,31590.90887867986,35606.21787794137,32230.139328131343,23471.091471143525,31830.895856666477,44581.0922741296,80260.7174089551
91902,16720.376410231154,0.0,55009.549075711264,31867.01437458939,0.0,1987.1968911498973,68952.91057649619,39687.48618582588,34868.60152246844,71099.69728086583,0.0,0.0,1677.113616445929,32335.921788516585,66101.2193429752,4831.678785005242,3849.95926563004,7243.913000172312,2819.8046897043237,12277.822695572771,36585.550700636624,7040.4099808109295,44207.398949673814,0.0,35846.87530266887,28113.026970812887,0.0,0.0,25431.580939408745,63807.079481983856,41706.68097182616,67742.32831216037,40678.232550165354,53417.55721972465,45131.310239271406,52447.36030815707,49441.84793974761,33876.52278404472,3849.95926563004,5741.406796076523,9723.20831392263,42082.234849541055,37616.46262976713,47965.18625937726,28826.37932754614,13035.445163283368,61188.288460345524,66837.41324635997,55873.664688103134,63852.00913776889,68789.22426686407,63393.204128436446,63792.11523680505,24930.27212588382,23508.722832318086,55166.33179609385,54458.761989501974,60575.75331676584,35461.15733879996,8760.21140763949,63056.66556478675,33876.088671785925,48365.83999414713,46454.54204200883,12366.790957289268,38763.98619197883,45763.42411961042,52251.08441854312,52599.45147296524,28293.72681719253,28132.890248065014,48847.18926470038,9378.991667680219,5090.324285224974,11758.024545526398,8469.805965205047,14078.773307073467,13619.992939838523,6159.402745876993,15026.466676606766,17905.44002851804,11844.561089731948,17358.86408404463,14544.225577782503,15356.211597736283,3998.922053255243,808.7273744125492,6010.144551614674,10570.072050322466,19004.122579188996,5877.240106713862,9689.719460574242,9428.486854025885,24653.290667132103,4753.46755034067,0.0,22880.085013427568,14590.173701926411,15921.896732453602,5246.146073126075,22842.535851201017,33334.70309157848,26612.983719634572,27955.270096792552,29771.628731745943,22674.174251631663,10516.417811933428,12131.55469887261,8719.987379689106,9737.932839269519,68831.55891178105,74773.61439403128,83744.27708255763
91905,18036.456181213118,55009.549075711264,0.0,0.0,58594.467840226054,61129.75537440663,89982.15187234964,70632.67476036,0.0,107139.99074688379,56583.95644955805,47478.359752966964,47026.39041454665,15725.142323329203,0.0,29900.695043685322,53165.24523609024,56950.03168432586,59671.68995471119,27836.28612375872,16630.5125730283,70342.3673826497,5105.65085824393,64198.70822949511,0.0,16953.69161049655,53444.37064818439,49840.03513133685,22774.388694470665,87952.9934470133,56880.40589677152,14659.258933592486,84391.87493765283,90587.32941642926,84173.47171731626,87423.60498320528,89175.20101019833,81345.3012733466,38935.12900023718,51606.21991077878,40764.555190461244,81150.61483960882,60180.03680466888,73968.5799806919,82035.3293485058,38768.626202048195,97803.19109298853,98950.46874454123,90769.53487699773,93729.51852837631,81747.02917562929,59953.80103157483,70665.53466785989,56178.37602512818,38658.45608333484,87344.01645938939,84143.18247103551,34463.846761953704,78675.9504423263,73151.01055205039,31516.92501754113,75231.20770787068,77263.81259457539,35526.82035902445,53491.90983206263,84015.7686858649,78316.93182586302,86582.7056428506,65568.88069552237,80753.18450201262,80748.00131715159,80031.85789047262,70862.61296687963,66320.787769152,71920.71129402285,68814.16348942813,68951.68614916409,61149.929789997404,64582.51607614938,77831.55476716458,79572.29395084543,67647.24791070439,77479.1832644696,75059.53954419146,71388.0379042326,66450.15617821112,60157.43701093078,62036.67482748367,67449.06732736225,73858.59824472031,71010.53706641897,59006.24064999356,62634.8246212674,73684.996061036,68993.17757353155,60634.19171035747,75611.70965298121,75615.85460193688,58779.259612383474,46561.393272309055,69892.16664801563,69852.06813409844,67027.66001781424,69530.31573630347,75725.14793130926,59116.9487336873,71913.74333052777,75435.3013111872,63098.89872637815,64526.361461028,0.0,61638.95052507165,119179.86328473117
91906,0.0,31867.01437458939,0.0,0.0,34782.23875054536,37194.18321566708,84100.88218673356,58736.049419420415,12037.9897109285,95802.8352802677,32832.33951654765,23664.632352946883,23086.40317580972,10794.292278270108,7086.3257389066775,6275.9173193499055,31046.88749009148,35636.954250249015,36957.101837460425,4238.975347625541,10211.01838077016,46407.071050944774,9878.737996762551,40597.62844729415,0.0,0.0,30659.170703097745,26925.038989693327,4963.837186283462,80387.95402432521,49733.74168995388,28282.232090599147,68008.9026911279,77843.50346333924,69997.98528910914,75316.64037075685,74983.46896052621,64083.52316929819,19087.045959461055,29987.209379140877,24449.213475334214,67361.58054401095,51871.552388391705,64613.506861548434,61722.433355602254,26269.073547098433,85677.07266158366,90610.42490854533,79169.39440238543,84443.35211553634,78161.41670655661,62127.15489239173,69222.3108351719,43167.517519901085,30416.54597734569,76512.71961170337,74255.97403382286,43205.01953085307,61995.700617219554,49773.50308072653,42058.41650723458,60199.19717744483,67039.61130162358,37250.299859801366,34125.10745180268,67115.93304087712,67484.97201546497,74781.43972055707,60349.94965305913,60602.56264170159,60565.11586566983,69039.92724559564,48105.10686455677,43347.89264264666,49314.43178091352,46076.36846014278,47380.06363405278,41301.497624380914,41978.85865113459,55055.161032978765,57020.129751283996,45678.72891656244,55090.97829346631,52511.767643041254,50885.316923567574,43315.480605171586,37110.16399272288,40080.197747111975,45270.90518795452,52775.26633128165,47313.927516442,37775.809567629476,40942.46846726871,54256.90625774959,45590.94236336563,37346.96253796914,55055.12989738731,52972.32134002322,40715.434474547896,24162.585737765978,50664.064673534514,55265.53570101748,50005.079377094924,53439.50865927666,57893.26628632514,43086.82955561482,49074.49644504779,52337.111030511645,39979.48803639453,42547.89481341202,10425.025234336015,68964.74807409599,108637.87170357683
91910,23268.508816831367,0.0,58594.467840226054,34782.23875054536,0.0,0.0,71233.42574166003,43147.32350834069,42129.7621975468,71313.16219924559,0.0,1696.727081526667,1791.4348149042528,38722.29350521876,68667.00919367404,8425.850359791972,9491.13305237749,11071.355941292984,6774.037540123548,12008.829261247629,42093.4335761427,177.37260293562076,49298.93141274576,0.0,40372.34656469077,30660.578527167967,3728.3337280799365,4561.826862866594,25790.81654741929,67256.12092410534,47867.55763671997,74391.21266760536,41325.01144311068,54419.05564360044,46511.17596389315,54082.94374086701,50381.469253398296,33482.292065626134,11148.124240581821,12941.172028707308,16790.240682872485,42865.02220773147,42772.44875091427,51893.35807352364,27377.68075618477,20084.03680174104,61493.51145232824,66970.65663087876,57292.96260793189,65094.060245104956,74325.04954679692,70282.59084570645,70109.64260627353,29804.05449770105,30423.27752291437,57150.21346394433,56829.00758420158,67747.06632428106,36791.43078042832,3908.962950160494,70126.87671632634,35475.8658549865,52147.64616154825,53753.900893941754,17873.09274459158,38918.195930783055,48168.53246093765,54044.214678074,58761.567351566475,26771.052867929367,26931.33149108293,51900.78815655982,5909.374615259255,5052.468213471848,9880.636193565551,7766.477836492706,14424.350005345786,14664.160909116523,6575.987766145703,10633.021902753095,14132.444985711096,12716.574000345285,14674.276894093635,11886.649473703219,14252.678384988254,3406.7668030183463,3380.869750901611,7852.569979018249,11044.157095620052,17501.851967946193,178.91177822445331,15048.729643830453,13018.390499911933,25251.29446144322,2264.193886183421,814.4912791428244,22759.01067169332,11678.831656813716,20768.8172601373,0.0,25083.76217379276,35247.43325716166,30630.177577116414,30423.934502969478,29964.83727403628,25329.483084683143,8855.660771597442,7904.292526944224,5307.233688452328,12436.285686169564,72168.46733609168,81759.83983169106,83444.38344450126
91911,26235.432517411027,1987.1968911498973,61129.75537440663,37194.18321566708,0.0,0.0,75026.35612260122,46723.79345438405,45131.16994653251,75210.29580973138,0.0,4646.49815990133,3466.9327063635797,41699.063312841085,69763.2282411061,11397.773838467636,12610.008497982813,13879.669856441304,9525.20815812358,12581.621725857307,45057.41662971928,1643.3629141854885,52235.576789151666,1815.7165883948123,43267.64409201173,32692.694454586777,6800.9517756366595,7632.275312652771,26426.576086752157,70849.62459049585,50857.572146598366,77363.52234546348,45109.02338111033,58225.38260668342,50350.14978721736,57903.64962043067,54186.51364256977,37349.23403070284,14190.103318533049,16084.126805000455,19952.063245654044,46644.247414576195,45854.777388813374,55362.063865881864,31328.25011671755,23248.24501344649,65376.19175107558,70870.23202022427,61139.464498942594,68918.92477929649,77445.02353532412,73506.92318519924,73178.95470629208,32891.79582774195,33651.073803449144,60914.04723922817,60549.5226896441,70663.71086289163,40618.71766237562,7859.994807364573,73058.29180387245,39260.82369293727,55639.96257889483,56858.26116046871,20910.378105927186,42748.19867786062,51862.3018200306,57834.17864458209,61779.795900671976,30740.88173013424,30842.97105857092,55517.00691480778,9962.327656601607,8729.445176882316,13735.223600653362,11564.31163499777,18248.72478442316,18429.44751385673,10207.03845697751,14282.674350052312,18159.641199463014,16436.073427801908,18706.280035135267,15900.40880116327,18057.247952250964,7160.385356444633,6505.38037886926,11099.386036792446,14779.827589552886,21409.71959701294,1997.987361797747,17992.26911981629,16049.370704811025,29081.3715646723,5993.98825322489,3828.669202358086,26523.501852645943,15724.728458488977,23969.43441577064,0.0,28704.115491830187,38982.32568859719,33930.00498062978,34029.870091821474,33745.11309980156,28845.22656594494,12633.32385232244,11840.079808372104,2088.8601518030305,15753.997810091754,74093.30273927895,84989.98085920866,87397.66891019091
92028,53731.01371053958,68952.91057649619,89982.15187234964,84100.88218673356,71233.42574166003,75026.35612260122,0.0,19739.988062295124,48993.46620735906,11883.278165656418,73273.45518893324,71168.27906786068,75465.07023293687,54786.41469372794,109428.08709410204,66441.78560270285,60720.38273545619,57934.830515742826,63043.077938678194,78024.44346421934,73327.06614147684,75845.1191150715,74734.95389780935,67371.97556368906,73308.25605495882,84798.47624328433,63003.99710999795,65128.685661234755,89220.14688028196,0.0,16011.850277464906,41857.594750382545,27205.385538488525,12497.752107147799,16787.73403696177,11362.932431098314,16877.607706073195,30932.213108250115,59951.98933820775,55592.86045152806,55332.92808831482,20593.698353897118,20972.75896551814,0.0,39239.89437164364,42498.34897600991,8412.401509250776,0.0,3739.2757498713468,0.0,0.0,1489.833807526685,8445.2348932484,30439.89547070284,26633.16767052749,13533.668227190476,2921.8571175567945,27976.422542225504,25221.53300131432,67445.98798330985,45765.17842589613,24086.440581638646,7185.276681611817,28026.20002812135,44293.648762583536,30418.071938913457,14911.340604837036,9732.762162121815,799.8247281541264,43289.261464276075,45002.43965010818,18730.06299866184,60315.84465898972,62756.850504495786,58205.31121024871,59282.352167454344,49714.63167695897,49631.43982084909,59936.34732310129,58834.56287787835,58243.86369584606,56132.19133178381,49209.59087562204,54466.973761283836,48882.28404137801,64697.66256715201,64042.428024800916,57884.62969422685,57821.48157625843,48567.90516550124,64635.31372782206,54077.282618421756,54857.40393040008,38329.9086408427,66487.70275074072,68444.95137621078,45537.36055255123,59805.48261983895,44034.04873568336,75808.67270567555,39829.552299482464,26694.880274736443,29475.597040878263,34373.274458308995,33641.53728345716,40200.58765494077,62062.26623407643,63040.9122539746,81016.84964042195,58505.34367236377,104577.47641348201,19513.469143335653,6490.799271710645
92029,30844.84632361371,39687.48618582588,70632.67476036,58736.049419420415,43147.32350834069,46723.79345438405,19739.988062295124,0.0,31222.52018460692,25877.486043816443,44296.23205910336,42031.54692932281,46287.34325392531,32733.128945866647,87347.83925772774,37430.725968167244,31487.92747738604,29064.717522178744,34211.260181177844,48956.18386767913,50116.31395246702,48560.76559539076,56447.21034510052,39338.501825755986,50647.837291904194,57386.21109238471,33700.48408767517,35761.092187534996,60609.36525515619,14475.535152113387,3137.114887068973,52448.61791449326,7563.4055161138685,8078.844081071993,2363.6165254424163,5431.566302700637,7068.069418881129,7594.933340662623,30774.43424996819,26146.85949202836,27198.86876367759,0.0,0.0,0.0,16271.304185931403,13927.581897681386,15783.834792701193,21761.077771230153,9261.435427783055,15932.26926473056,21631.785069702688,26519.10857271197,21235.22651750286,3136.636084636616,6889.844134447299,7737.329095026108,5772.331418470872,40242.99135346954,0.0,40623.91660388237,45925.228687525756,0.0,0.0,25682.882449323773,15265.749389018296,7847.383610305929,0.0,5019.55452389252,9145.812804980267,19446.76891164771,20908.804178186383,780.8496881714151,33822.86183783945,35229.99015230712,31863.861547323657,32011.64986197034,21763.202150154226,21584.572826099928,32051.400576010557,33691.15550941465,33333.091100286394,28420.10347596955,25084.979323007108,28609.148892549878,22516.259872070383,37618.58055121873,35299.49520347708,29596.83622857565,29865.200437349926,22543.329807002567,38332.156734597644,25033.10193357171,26028.935481530756,13557.343673465808,39150.426087216976,39734.255350181265,20136.94188433709,33929.216986510124,14940.567284729497,48060.98780862641,11848.310949439054,0.0,0.0,5467.625466051307,7985.6252352201645,11423.944351693965,34915.712356650765,37293.11092912507,53063.99038301141,29911.673179877456,85609.64448436907,38900.60144250346,38736.40300020314
92036,0.0,34868.60152246844,0.0,12037.9897109285,42129.7621975468,45131.16994653251,48993.46620735906,31222.52018460692,0.0,67881.42295425179,39718.98178935254,34877.196374009385,37436.44455086509,0.0,5262.718649934738,19021.66622575018,28524.69488426094,29028.18394362069,34226.751891747954,28150.66983052905,7009.22889490371,52450.13432353748,0.0,42186.81532252917,0.0,25994.39280278863,30906.915254057953,29373.87019897811,34234.37154246504,48663.22335761715,17592.078738352546,0.0,45657.59758314688,51169.036486135716,44830.73620556498,48015.50959229313,49847.6166319338,42914.33882353673,16347.327788246359,24767.986115787495,9570.952249759466,41842.1789615448,20947.476213913484,34737.64361820006,46342.387758871206,0.0,58424.535661302536,59638.21931205969,51461.02503447884,54448.59728506215,40540.05736063693,15934.961023325788,29013.99142087496,17464.94871709127,0.0,48058.95437326837,44910.99980881466,0.0,40244.047945812905,49354.405835587386,0.0,35931.26266022869,38003.01814862132,0.0,19651.273605724586,45380.093307501156,39044.222184970946,47262.65233005481,24990.88181245124,45355.861030243,45670.53051420474,40681.394965054,43583.478551162494,40904.50198362171,43499.99811497967,41023.49480626963,37102.585504334784,28978.576180561144,38351.34801783586,49510.48240407881,50085.13134133673,38094.52891201534,46745.18301433139,45231.128951659026,38288.4501905705,42536.88491616304,37276.707750715825,34491.902694869765,38742.267244760755,41370.34671702748,48212.31463341628,29194.335142376392,32886.000527214186,38157.1117722479,45957.26810304834,39050.00623232241,41951.43260317707,47606.68411055412,22707.226503039506,41971.74635256303,33828.28868512479,30862.95449241762,28158.168583094353,30851.190771363857,37408.07582166979,21441.47801175648,45038.30909153388,49588.19081024835,51504.885032540406,36144.824272660495,0.0,18858.627675456904,79928.53469954555
